lang_description,lang_code,constant_name,definition
Korean,kr,"This encounter has been billed. If you need to change it, it must be re-opened.",이 만남은 청구되었습니다. 변경해야 할 경우 다시 열어야합니다.
Korean,kr,"This encounter has been billed. To make changes, re-open it or select Add More Items.",이 만남은 청구되었습니다. 변경하려면 다시 열거 나 항목 추가를 선택하십시오.
Korean,kr,This encounter is locked. No new forms can be added.,이 만남은 잠겨 있습니다. 새로운 양식을 추가 할 수 없습니다.
Korean,kr,This EOB item does not meet minimum print requirements setup in Globals or there is an unknown error.,이 EOB 항목이 전역에서 최소 인쇄 요구 사항 설정을 충족하지 못하거나 알 수없는 오류가 있습니다.
Korean,kr,This fax has already been sent.,이 팩스는 이미 전송되었습니다.
Korean,kr,This feature is not yet available,이 기능은 아직 사용할 수 없습니다.
Korean,kr,This feature is very experimental and not fully tested. Use at your own risk!,이 기능은 매우 실험적이며 완전히 테스트되지 않았습니다. 자신의 책임하에 사용하십시오!
Korean,kr,This feature will allow the default POS facility code to be overriden from the encounter.,이 기능을 사용하면 기본 POS 기능 코드가 마주침에서 무시 될 수 있습니다.
Korean,kr,This invoice number has been changed to ,이 인보이스 번호가 (으)로 변경되었습니다.
Korean,kr,This is a child of result,이것은 결과의 자식입니다.
Korean,kr,This is done in Administration > Users.,이는 관리> 사용자에서 수행됩니다.
Korean,kr,This is not a valid request,유효한 요청이 아닙니다.
Korean,kr,This is the Beginning date for the Ledger Report.,이것은 원장 보고서의 시작 날짜입니다.
Korean,kr,This is the chart that is to be merged into the main chart and then deleted.,이 차트는 기본 차트에 병합 된 다음 삭제됩니다.
Korean,kr,This is the default left print margin for CMS 1500. It will adjust the final printed output left or right.,이것은 CMS 1500의 기본 왼쪽 인쇄 여백입니다. 최종 인쇄 출력물을 왼쪽 또는 오른쪽으로 조정합니다.
Korean,kr,This is the default left print margin for UB04. It will adjust the final printed output left or right.,이것은 UB04의 기본 왼쪽 인쇄 여백입니다. 최종 출력물을 왼쪽 또는 오른쪽으로 조정합니다.
Korean,kr,This is the default top print margin for CMS 1500. It will adjust the final printed output up or down.,이것이 CMS 1500의 기본 인쇄 여백입니다. 최종 인쇄물 출력을 위나 아래로 조정합니다.
Korean,kr,This is the default top print margin for UB04. It will adjust the final printed output up or down.,이것이 UB04의 기본 인쇄 여백입니다. 최종 인쇄물 출력을 위 / 아래로 조정합니다.
Korean,kr,This is the Ending date for the Patient Flow Board Date Range. (only applicable if Allow Date Range in option above is Enabled),환자 순환 보드 날짜 범위의 종료 날짜입니다. (위 옵션에서 날짜 범위 허용이 사용으로 설정된 경우에만 해당)
Korean,kr,This is the latest of multiple result values.,이것은 여러 결과 값 중 최신 값입니다.
Korean,kr,This is the main chart that is to receive the merged data.,병합 된 데이터를받는 기본 차트입니다.
Korean,kr,This layout does not exist.,이 레이아웃은 존재하지 않습니다.
Korean,kr,This layout ID already exists,이 레이아웃 ID는 이미 있습니다.
Korean,kr,this location,이 위치
Korean,kr,This message text is not saved automatically. Copy and save it as appropriate for the content.,이 메시지 텍스트는 자동으로 저장되지 않습니다. 내용에 맞게 복사하여 저장하십시오.
Korean,kr,This module is being used by ,이 모듈은에서 사용 중입니다.
Korean,kr,This module is in test mode. The database will not be changed.,이 모듈은 테스트 모드입니다. 데이터베이스는 변경되지 않습니다.
Korean,kr,This module promotes efficient entry of EOB data.,이 모듈은 EOB 데이터의 효율적인 입력을 촉진합니다.
Korean,kr,This Month to Date,이번 달의 현재
Korean,kr,This name already exists under this parent.,이 이름은 이미이 상위 아래에 있습니다.
Korean,kr,This namespace already exists in database,이 네임 스페이스는 이미 데이터베이스에 있습니다.
Korean,kr,This new category will be a sub-category of ,이 새로운 카테고리는 다음의 하위 카테고리로 분류됩니다.
Korean,kr,This order was already transmitted on,이 주문은 이미 전송되었습니다.
Korean,kr,This page allows you to review each of the supported external dataloads that you can install and upgrade. Each section below can be expanded by clicking on the section header to review the status of the particular database of interest.,이 페이지에서는 설치 및 업그레이드 할 수있는 지원되는 외부 데이터로드를 각각 검토 할 수 있습니다. 섹션 헤더를 클릭하여 관심있는 특정 데이터베이스의 상태를 검토하여 아래의 각 섹션을 확장 할 수 있습니다.
Korean,kr,This page deactivated for security reasons.,보안상의 이유로이 페이지가 비활성화되었습니다.
Korean,kr,"This page will inline include the login page, so that we do not have to click relogin every time.",이 페이지에는 로그인 페이지가 포함되어있어 매번 다시 로그인 할 필요가 없습니다.
Korean,kr,This patient has no activity.,이 환자는 아무런 활동도하지 않습니다.
Korean,kr,This patient ID is already in use!,이 환자 ID는 이미 사용 중입니다!
Korean,kr,This portals authentication.,이 포털 인증.
Korean,kr,This product allows only one lot per warehouse.,이 제품은 창고 당 한 부지 만 허용합니다.
Korean,kr,This protocol is not implemented,이 프로토콜은 구현되지 않았습니다.
Korean,kr,This report currently only works for ICD9 codes.,이 보고서는 현재 ICD9 코드에만 적용됩니다.
Korean,kr,This section allows you to create and remove groups and modify or grant access privileges to existing groups. Check the check box to display section,이 섹션에서는 그룹을 생성 및 제거하고 기존 그룹에 대한 액세스 권한을 수정하거나 부여 할 수 있습니다. 섹션을 표시하려면 확인란을 선택하십시오.
Korean,kr,This section DOES NOT let you create new ACOs.,이 섹션에서는 새 ACO를 만들 수 없습니다.
Korean,kr,"This sets the Default Calendar View, Default is Day.",기본 일정보기를 설정합니다. 기본값은 일입니다.
Korean,kr,This specifies the Printing of the Custom End of Day Report grouped Provider or allow the Printing of Totals Only,이 옵션은 사용자 정의 일기 보고서 그룹화 공급자 인쇄를 지정하거나 합계 인쇄 만 허용합니다
Korean,kr,This specifies whether to include date in Box 31.,이것은 박스 31에 날짜를 포함할지 여부를 지정합니다.
Korean,kr,This specifies which revision of the form the billing module should generate,결제 모듈이 생성해야하는 양식의 수정 버전을 지정합니다.
Korean,kr,This step will generate a file which you have to save for future use. The file cannot be generated again. Do you want to proceed?,이 단계는 나중에 사용할 수 있도록 저장해야하는 파일을 생성합니다. 파일을 다시 생성 할 수 없습니다. 진행 하시겠습니까?
Korean,kr,This user is not a member of any group,이 사용자는 어떤 그룹의 회원도 아닙니다
Korean,kr,This user will receive notification of new incoming Direct messages,이 사용자는 새로운 수신 직접 메시지에 대한 알림을받습니다.
Korean,kr,This utility is experimental.  Back up your database and documents before using it!,이 유틸리티는 실험적입니다. 데이터베이스와 문서를 사용하기 전에 백업하십시오!
Korean,kr,This visit begins new contraceptive use,이 방문은 새로운 피임약 사용을 시작합니다
Korean,kr,"This visit will need a GCAC form, referral or procedure service.","이 방문에는 GCAC 양식, 의뢰 또는 절차 서비스가 필요합니다."
Korean,kr,"This was the older metric-only Vitals form, now deprecated.",이것은 더 이상 사용되지 않는 오래된 Metric-only Vitals 형식입니다.
Korean,kr,This Week to Date,이번 주까지의 오늘
Korean,kr,This will abandon your unsaved changes. Are you sure?,저장되지 않은 변경 사항은 취소됩니다. 확실합니까?
Korean,kr,This will activate the CCR(Continuity of Care Record) and CCD(Continuity of Care Document) reporting.,그러면 CCR (Career Continuity of Care Record) 및 CCD (Career Continuity of Care Document)보고가 활성화됩니다.
Korean,kr,This will allow printing of a custom Message on the statements.,이렇게하면 명령문에 사용자 정의 메시지를 인쇄 할 수 있습니다.
Korean,kr,This will allow printing of the Patient Billing Note on the statements.,이렇게하면 명세서에 환자 청구서를 인쇄 할 수 있습니다.
Korean,kr,This will allow selection of the debugging (\'dummy\') language.,이렇게하면 디버깅 (\ '더미 \') 언어를 선택할 수 있습니다.
Korean,kr,This will allow the use of the custom End of Day report and indicate which report to use.,이렇게하면 사용자 정의 일기 보고서를 사용할 수 있고 사용할 보고서를 지정할 수 있습니다.
Korean,kr,This will allow use of the custom Dunning Messages on the statements.,이렇게하면 명세서에 사용자 정의 독촉장을 사용할 수 있습니다.
Korean,kr,"This will be a ""dry run"" with no physical data updates.","이것은 물리적 인 데이터 업데이트가없는 ""드라이 런 (dry run)""이 될 것입니다."
